[PAD] [PAD] 1 3 4 4 8 8 9 9 9 10 10 12 12 13 17 18 18 18 18 20 21 21 23 25 25 25 26 26 26 27 27 30 31 31 33 33 35 36 36 38 44 48 49 52 52 52 52 52 54 54 57 58 58 58 59 59 61 61 61 63 64 67 68 69 69 69 71 71 72 75 75 77 77 78 78 79 83 83 83 83 85 86 87 88 89 89 89 90 92 92 94 95 95 96 97 97 98 98 % 98 98 97 97 96 95 95 94 92 92 90 89 89 89 88 87 86 85 83 83 83 83 79 78 78 77 77 75 75 72 71 71 69 69 69 68 67 64 63 61 61 61 59 59 58 58 58 57 54 54 52 52 52 52 52 49 48 44 38 36 36 35 33 33 31 31 30 27 27 26 26 26 25 25 25 23 21 21 20 18 18 18 18 17 13 12 12 10 10 9 9 9 8 8 4 4 3 1 [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 8 13 14 16 17 19 22 22 23 27 28 29 32 33 35 35 40 41 43 43 47 47 48 50 55 58 84 87 88 88 % 88 88 87 84 58 55 50 48 47 47 43 43 41 40 35 35 33 32 29 28 27 23 22 22 19 17 16 14 13 8 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 0 1 2 6 7 8 10 10 11 13 15 16 17 19 19 22 24 27 29 31 31 32 32 36 37 38 39 40 42 46 46 46 47 47 50 52 52 57 58 58 58 59 65 66 70 73 73 74 75 75 79 84 86 87 87 89 95 97 98 % 98 97 95 89 87 87 86 84 79 75 75 74 73 73 70 66 65 59 58 58 58 57 52 52 50 47 47 46 46 46 42 40 39 38 37 36 32 32 31 31 29 27 24 22 19 19 17 16 15 13 11 10 10 8 7 6 2 1 0 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 0 3 5 5 6 7 11 11 11 12 18 19 21 21 25 27 29 35 36 36 39 39 41 41 42 43 45 46 47 48 48 50 50 56 56 60 61 62 63 63 64 65 72 72 74 75 76 77 77 77 78 78 81 83 83 84 85 86 86 88 90 91 95 % 95 91 90 88 86 86 85 84 83 83 81 78 78 77 77 77 76 75 74 72 72 65 64 63 63 62 61 60 56 56 50 50 48 48 47 46 45 43 42 41 41 39 39 36 36 35 29 27 25 21 21 19 18 12 11 11 11 7 6 5 5 3 0 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 4 7 8 8 9 12 12 13 13 15 17 18 19 19 22 22 24 24 24 28 29 30 37 38 39 40 40 40 40 45 46 46 50 50 51 54 56 57 59 60 60 62 63 65 66 67 69 73 73 75 75 75 77 85 86 88 88 91 93 94 94 95 96 96 97 97 98 % 4 7 8 8 9 12 12 13 13 15 17 18 19 19 22 22 24 24 24 28 29 30 37 38 39 40 40 40 40 45 46 46 50 50 51 54 56 57 59 60 60 62 63 65 66 67 69 73 73 75 75 75 77 85 86 88 88 91 93 94 94 95 96 96 97 97 98 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 3 7 11 11 15 21 29 31 32 45 50 52 52 53 59 67 69 70 86 88 90 92 96 97 97 % 3 7 11 11 15 21 29 31 32 45 50 52 52 53 59 67 69 70 86 88 90 92 96 97 97 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 3 4 9 9 11 13 21 33 38 39 39 43 47 48 51 52 53 53 59 60 71 89 % 89 71 60 59 53 53 52 51 48 47 43 39 39 38 33 21 13 11 9 9 4 3 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 1 3 5 6 6 7 7 10 11 15 16 17 18 18 18 22 22 23 23 23 23 25 25 28 31 32 33 34 35 37 40 42 42 43 43 49 49 50 50 51 51 52 53 53 55 55 58 59 61 62 63 63 63 65 67 67 68 70 71 73 74 74 74 78 80 89 92 93 94 95 96 % 96 95 94 93 92 89 80 78 74 74 74 73 71 70 68 67 67 65 63 63 63 62 61 59 58 55 55 53 53 52 51 51 50 50 49 49 43 43 42 42 40 37 35 34 33 32 31 28 25 25 23 23 23 23 22 22 18 18 18 17 16 15 11 10 7 7 6 6 5 3 1 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 0 2 8 11 12 19 19 21 21 23 25 26 30 32 36 38 42 42 43 50 56 59 60 60 61 63 64 65 66 69 70 72 78 79 81 81 85 87 93 % 93 87 85 81 81 79 78 72 70 69 66 65 64 63 61 60 60 59 56 50 43 42 42 38 36 32 30 26 25 23 21 21 19 19 12 11 8 2 0 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 2 5 6 15 22 32 37 41 45 46 53 55 57 67 74 78 85 88 90 91 92 98 % 98 92 91 90 88 85 78 74 67 57 55 53 46 45 41 37 32 22 15 6 5 2 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 2 2 4 5 6 7 10 11 12 14 15 16 16 18 18 23 24 26 26 26 26 27 29 29 29 32 34 34 34 35 36 36 37 37 38 38 39 41 41 42 43 43 44 44 45 48 49 50 51 52 53 53 53 54 54 54 56 56 57 57 57 57 60 61 61 62 65 67 68 69 70 70 71 72 73 76 78 79 80 81 81 85 86 86 87 89 90 91 92 93 94 96 96 98 % 98 96 96 94 93 92 91 90 89 87 86 86 85 81 81 80 79 78 76 73 72 71 70 70 69 68 67 65 62 61 61 60 57 57 57 57 56 56 54 54 54 53 53 53 52 51 50 49 48 45 44 44 43 43 42 41 41 39 38 38 37 37 36 36 35 34 34 34 32 29 29 29 27 26 26 26 26 24 23 18 18 16 16 15 14 12 11 10 7 6 5 4 2 2 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 1 3 3 3 11 12 12 14 16 16 16 18 18 19 19 20 22 23 24 25 27 28 31 33 37 38 42 43 43 44 45 50 50 51 53 53 54 56 58 66 66 67 67 68 70 71 72 72 72 73 73 73 74 74 74 75 75 75 76 76 78 79 80 81 82 83 85 89 91 92 96 99 % 0 1 3 3 3 11 12 12 14 16 16 16 18 18 19 19 20 22 23 24 25 27 28 31 33 37 38 42 43 43 44 45 50 50 51 53 53 54 56 58 66 66 67 67 68 70 71 72 72 72 73 73 73 74 74 74 75 75 75 76 76 78 79 80 81 82 83 85 89 91 92 96 99 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 2 3 6 6 9 9 11 11 14 14 15 17 19 22 24 25 25 26 27 27 27 29 29 29 29 30 31 32 36 36 38 38 40 40 42 43 43 43 43 43 44 45 45 46 48 49 53 54 55 57 57 58 59 65 65 65 66 67 68 73 73 75 76 76 78 80 80 81 85 85 86 91 93 93 94 95 95 % 2 3 6 6 9 9 11 11 14 14 15 17 19 22 24 25 25 26 27 27 27 29 29 29 29 30 31 32 36 36 38 38 40 40 42 43 43 43 43 43 44 45 45 46 48 49 53 54 55 57 57 58 59 65 65 65 66 67 68 73 73 75 76 76 78 80 80 81 85 85 86 91 93 93 94 95 95 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 0 1 1 1 1 1 2 2 3 3 4 5 5 6 6 6 6 6 7 7 7 9 9 10 12 14 14 14 18 19 20 23 24 25 27 27 29 30 31 32 32 33 35 35 35 36 42 43 44 45 45 46 47 51 52 54 54 57 58 59 59 60 63 64 65 69 69 71 71 73 73 74 75 77 78 81 84 86 87 88 89 90 90 90 91 91 92 93 95 97 97 % 97 97 95 93 92 91 91 90 90 90 89 88 87 86 84 81 78 77 75 74 73 73 71 71 69 69 65 64 63 60 59 59 58 57 54 54 52 51 47 46 45 45 44 43 42 36 35 35 35 33 32 32 31 30 29 27 27 25 24 23 20 19 18 14 14 14 12 10 9 9 7 7 7 6 6 6 6 6 5 5 4 3 3 2 2 1 1 1 1 1 0 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 1 4 11 11 13 18 19 19 23 24 24 24 25 28 29 30 31 31 32 32 36 38 41 43 44 48 51 52 53 55 55 56 56 56 58 59 61 65 68 70 71 71 72 72 73 76 79 83 86 87 89 89 90 91 93 93 94 94 94 94 96 98 98 99 % 0 1 4 11 11 13 18 19 19 23 24 24 24 25 28 29 30 31 31 32 32 36 38 41 43 44 48 51 52 53 55 55 56 56 56 58 59 61 65 68 70 71 71 72 72 73 76 79 83 86 87 89 89 90 91 93 93 94 94 94 94 96 98 98 99 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 7 8 17 22 26 27 40 40 54 64 64 73 76 76 76 76 91 93 95 % 7 8 17 22 26 27 40 40 54 64 64 73 76 76 76 76 91 93 95 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 1 4 5 6 6 7 8 9 9 10 11 11 11 12 12 15 18 18 18 20 21 23 23 24 25 26 26 26 26 26 26 29 31 32 34 37 38 39 40 41 42 42 42 43 43 44 46 47 47 51 53 54 56 56 59 61 61 62 63 64 64 65 66 67 67 67 72 73 74 74 80 81 81 81 84 85 85 87 87 88 91 92 93 94 95 99 99 % 99 99 95 94 93 92 91 88 87 87 85 85 84 81 81 81 80 74 74 73 72 67 67 67 66 65 64 64 63 62 61 61 59 56 56 54 53 51 47 47 46 44 43 43 42 42 42 41 40 39 38 37 34 32 31 29 26 26 26 26 26 26 25 24 23 23 21 20 18 18 18 15 12 12 11 11 11 10 9 9 8 7 6 6 5 4 1 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
7 8 10 11 12 12 14 16 16 17 17 17 17 18 21 21 24 24 24 25 25 26 26 27 29 29 29 29 31 33 34 35 36 37 37 37 38 39 40 42 42 43 44 44 44 46 46 46 48 49 52 52 56 56 56 56 57 58 60 62 62 65 65 67 68 70 70 72 72 74 74 75 76 76 77 77 78 79 82 83 85 86 87 88 89 89 90 91 92 92 92 92 93 93 94 95 96 96 98 99 % 99 98 96 96 95 94 93 93 92 92 92 92 91 90 89 89 88 87 86 85 83 82 79 78 77 77 76 76 75 74 74 72 72 70 70 68 67 65 65 62 62 60 58 57 56 56 56 56 52 52 49 48 46 46 46 44 44 44 43 42 42 40 39 38 37 37 37 36 35 34 33 31 29 29 29 29 27 26 26 25 25 24 24 24 21 21 18 17 17 17 17 16 16 14 12 12 11 10 8 7
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 5 10 29 35 46 46 48 49 55 61 78 82 % 82 78 61 55 49 48 46 46 35 29 10 5 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 0 0 0 5 6 7 8 8 9 17 19 25 26 28 29 32 36 36 38 40 43 48 49 51 52 55 55 55 56 58 59 59 60 60 61 61 66 66 67 68 70 80 81 82 83 84 86 89 91 92 95 95 97 99 % 99 97 95 95 92 91 89 86 84 83 82 81 80 70 68 67 66 66 61 61 60 60 59 59 58 56 55 55 55 52 51 49 48 43 40 38 36 36 32 29 28 26 25 19 17 9 8 8 7 6 5 0 0 0 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1 2 4 5 5 6 7 10 11 11 12 15 15 17 17 18 20 21 22 23 24 27 27 27 30 30 31 31 32 32 34 35 36 36 38 38 40 41 43 43 44 44 44 53 55 55 56 57 58 59 61 61 63 66 67 68 69 70 70 72 74 76 77 77 80 81 81 83 83 84 85 85 86 88 89 91 91 92 93 93 94 94 95 96 96 99 % 99 96 96 95 94 94 93 93 92 91 91 89 88 86 85 85 84 83 83 81 81 80 77 77 76 74 72 70 70 69 68 67 66 63 61 61 59 58 57 56 55 55 53 44 44 44 43 43 41 40 38 38 36 36 35 34 32 32 31 31 30 30 27 27 27 24 23 22 21 20 18 17 17 15 15 12 11 11 10 7 6 5 5 4 2 1 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
